NDC_CODE,MAPPED_NDC_CODE,MODE,PRIORITY,VOLUME,CLIENT,BAG_TYPE,BAG_IDENTIFIER,PTL_ID,ptl_cutoff_time
Aalo_Puakgumin_D (Arunachal Pradesh),Guwahati_KaliPahar_GW (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,2717,0330;0600;1000;1600;2000
Aalo_Puakgumin_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,2309,0300;1045
Aalo_SiyomColony_D (Arunachal Pradesh),Guwahati_KaliPahar_GW (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,2717,0330;0600;1000;1600;2000
Aalo_SiyomColony_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,2309,0300;1045
Aambasa_Manu_D (Tripura),Silchar_Ambikapur_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,3301,0700;1500;2300
Aambasa_Manu_D (Tripura),Silchar_Ambikapur_H (Assam),S,ANY,ANY,ANY,Surface,Silchar_E,0815,0300;1045;1645;2215
Aambasa_Natunpalli_D (Tripura),Silchar_Ambikapur_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,3301,0700;1500;2300
Aambasa_Natunpalli_D (Tripura),Silchar_Ambikapur_H (Assam),S,ANY,ANY,ANY,Surface,Silchar_E,0815,0300;1045;1645;2215
Abhanpur_DhamtariRoad_D (Chhattisgarh),Raipur_Mandhar_H (Chhattisgarh),E,ANY,ANY,ANY,Express,Raipur_W,2808,0415;1130;1730;2100
Abhanpur_DhamtariRoad_D (Chhattisgarh),Raipur_Mandhar_H (Chhattisgarh),S,ANY,ANY,ANY,Surface,Raipur_W,2601,0600
Abhanpur_KurudRoad_D (Chhattisgarh),Raipur_Mandhar_H (Chhattisgarh),E,ANY,ANY,ANY,Express,Raipur_W,2808,0415;1130;1730;2100
Abhanpur_KurudRoad_D (Chhattisgarh),Raipur_Mandhar_H (Chhattisgarh),S,ANY,ANY,ANY,Surface,Raipur_W,2601,0600
Abhanpur_MandirHasaud_D (Chhattisgarh),Raipur_Mandhar_H (Chhattisgarh),E,ANY,ANY,ANY,Express,Raipur_W,2808,0415;1130;1730;2100
Abhanpur_MandirHasaud_D (Chhattisgarh),Raipur_Mandhar_H (Chhattisgarh),S,ANY,ANY,ANY,Surface,Raipur_W,2601,0600
Abhanpur_Patan1_D (Chhattisgarh),Raipur_Mandhar_H (Chhattisgarh),E,ANY,ANY,ANY,Express,Raipur_W,2808,0415;1130;1730;2100
Abhanpur_Patan1_D (Chhattisgarh),Raipur_Mandhar_H (Chhattisgarh),S,ANY,ANY,ANY,Surface,Raipur_W,2601,0600
Abhilaya_Panvel_SN (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,5010,0530;1330;2130
Abhilaya_Panvel_SN (Maharashtra),Mumbai_MahapeMIDC2_I (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,2509,0530;1030
Abohar_DaulatPura1_D (Punjab),Chandigarh_RamNagar_GW (Punjab),E,ANY,ANY,ANY,Express,Chandigarh_N,0402,0330;0600;1000;1600;2000
Abohar_DaulatPura1_D (Punjab),Bathinda_KrishnaNagar_I (Punjab),S,ANY,ANY,ANY,Surface,Chandigarh_N,2104,0200;0700
Aburaod_Swaroopganj_D (Rajasthan),Mehsana_DediysnGIDC_I (Gujarat),ANY,ANY,ANY,ANY,Surface,Mehsana_W,1403,1800;2130
AbuRoad_MMS_D (Rajasthan),AbuRoad_MMS_D (Rajasthan),ANY,ANY,ANY,ANY,Surface,Mehsana_W,3222,0530;1215;1800;2130
Achampet_SrisailamRd_D (Telangana),Hyderabad_Shamshbd_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,5102,2130
Achampet_SrisailamRd_D (Telangana),Hyderabad_Medchal_GW (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,4206,0800;800
Achrol_JanakVihar_D (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,2811,0200;0700
Achrol_Kunda2_D (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,2811,0200;0700
Adampur_HaripurRoad_D (Punjab),Jalandhar_QajiMandi_P (Punjab),E,ANY,ANY,ANY,Express,Chandigarh_N,4212,0330;0600;1000;1600;2000
Adampur_HaripurRoad_D (Punjab),Jalandhar_QajiMandi_P (Punjab),S,ANY,ANY,ANY,Surface,Chandigarh_N,2301,0930;930
Adaspur_Kantapada_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,3221,0330;0600;1000;1600;2000
Adaspur_Kantapada_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),S,ANY,ANY,ANY,Surface,Bhubaneshwar_E,1806,0600;600
Addanki_AbhyudayaNagar_D (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,5102,2130
Addanki_AbhyudayaNagar_D (Andhra Pradesh),Ongole_Tangutur_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Ongole_S,2406,0145;0600;0830;1515;2100
Addanki_Inkollu_D (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,5102,2130
Addanki_Inkollu_D (Andhra Pradesh),Ongole_Tangutur_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Ongole_S,2406,0145;0600;0830;1515;2100
Addanki_Kopperapadu1_D (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,5102,2130
Addanki_Kopperapadu1_D (Andhra Pradesh),Ongole_Tangutur_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Ongole_S,2406,0145;0600;0830;1515;2100
Addateegala_Mamidipalem_D (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,5102,2130
Addateegala_Mamidipalem_D (Andhra Pradesh),Rajahmundry_Rajanagaram_H (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Vijayawada_S,3104,0800;800
Adilabad_KailashNagar_D (Telangana),Nagpur_Khapari_GW (Maharashtra),ANY,ANY,ANY,ANY,Surface,Nagpur_W,2101,0600;600
Adilabad_Nirala_DPP (Telangana),Nagpur_Khapari_GW (Maharashtra),ANY,ANY,ANY,ANY,Surface,Nagpur_W,2101,0600;600
Adimali_AdimaliMkt_D (Kerala),Cochin_Kalamassery_H (Kerala),E,ANY,ANY,ANY,Express,Aluva_S,2615,0330;0600;1000;1600;2000
Adimali_AdimaliMkt_D (Kerala),Cochin_Kalamassery_H (Kerala),S,ANY,ANY,ANY,Surface,Aluva_S,1712,0800;2300
Adoni_ThirumalaNagar1_D (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,5102,2130
Adoni_ThirumalaNagar1_D (Andhra Pradesh),Raichur_Wadloor_I (Karnataka),S,ANY,ANY,ANY,Surface,Raichur_S,3004,0530;1030;1715;2315
Adoor_CananNagar1_D (Kerala),Cochin_Kalamassery_H (Kerala),E,ANY,ANY,ANY,Express,Aluva_S,2615,0330;0600;1000;1600;2000
Adoor_CananNagar1_D (Kerala),Madurai_Avaniyapuram_H (Tamil Nadu),S,ANY,ANY,ANY,Surface,Madurai_Kollam_S,0307,0530;1030
Adoor_Pidavoor_D (Kerala),Cochin_Kalamassery_H (Kerala),E,ANY,ANY,ANY,Express,Aluva_S,2615,0330;0600;1000;1600;2000
Adoor_Pidavoor_D (Kerala),Madurai_Avaniyapuram_H (Tamil Nadu),S,ANY,ANY,ANY,Surface,Madurai_Kollam_S,0307,0530;1030
AE_CSB3DEL_JEEBLY_JBY_D (Dubai),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
AE_CSB4DEL_JEEBLY_JBY_D (Dubai),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
AE_CSB5DEL_JEEBLY_JBY_D (Dubai),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
Afzalpur_GanagapurRoad_D (Karnataka),Hyderabad_Shamshbd_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,5102,2130
Afzalpur_GanagapurRoad_D (Karnataka),Gulbarga_Kapnoor_I (Karnataka),S,ANY,ANY,ANY,Surface,Hyderabad_S,1907,0530;1030;1715;2315
Agali_Thavalam1_D (Kerala),Coimbatore_Pudhupalayam_GW (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,2504,0330;0600;1000;1600;2000
Agali_Thavalam1_D (Kerala),Coimbatore_Pudhupalayam_GW (Tamil Nadu),S,ANY,ANY,ANY,Surface,Coimbatore_S,4010,0530;1030
Agartala_Dhaleswar_D (Tripura),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
Agartala_Dhaleswar_D (Tripura),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,2802,0300;1045
Agartala_Dukli_D (Tripura),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
Agartala_Dukli_D (Tripura),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,2802,0300;1045
Agartala_Gandhigram_D (Tripura),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,2802,0300;1045
Agartala_Jirania1_D (Tripura),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
Agartala_Jirania1_D (Tripura),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,2802,0300;1045
Agartala_Neramaya_D (Tripura),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
Agartala_Neramaya_D (Tripura),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,2802,0300;1045
Agartala_UttarChampamura_D (Tripura),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
Agartala_UttarChampamura_D (Tripura),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,2802,0300;1045
Agartala_UttarChampamura_I (Tripura),Delhi_Airport_GW (Delhi),E,ANY,ANY,ANY,Express,Delhi_N,1502,0330;0600;1000;1600;2000
Agartala_UttarChampamura_I (Tripura),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,2802,0300;1045
Agar_GundiKhurd_D (Madhya Pradesh),Indore_Dakachya_GW (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Indore_W,1812,1130;2100
Agomani_Chhotoguma_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),E,ANY,ANY,ANY,Express,Siliguri_E,2308,0330;0600;1000;1600;2000
Agomani_Chhotoguma_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),S,ANY,ANY,ANY,Surface,Siliguri_E,2614,0300;1045
Agra_AwasVikasCly_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_Jakhoda_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_Jaupura1_L (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_Jaupura2_R (Uttar Pradesh),Agra_Jaupura2_R (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3204,0200;0700;1330;2015
Agra_Jaupura_H (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_Khndri_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_Lakavali_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_PratapNagar_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_Shastripuram_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_Tajganj_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Agra_Tajganj_R (Uttar Pradesh),Agra_Tajganj_R (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3203,0200;0700;1330;2015
Agra_ValdevNagar_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Delhi_N,3202,0200;0700
Aheri_ChinchgndiRd_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),ANY,ANY,ANY,ANY,Surface,Nagpur_W,2101,0600;600
Aheri_Etapalli_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),ANY,ANY,ANY,ANY,Surface,Nagpur_W,2101,0600;600
Ahmedabad_Ambawadi_D (Gujarat),Ahmedabad_Ambawadi_D (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,3005,0345;1015
Ahmedabad_Bapunagar_D (Gujarat),Ahmedabad_Bapunagar_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Naroda,0806,0345;1000
Ahmedabad_BhuyangDev_C (Gujarat),Ahmedabad_BhuyangDev_C (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,3405,0315;0600;0930;1630;2100
Ahmedabad_Bodakdev_D (Gujarat),Ahmedabad_Bodakdev_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,0705,0345;0945
Ahmedabad_Bopal1_D (Gujarat),Ahmedabad_Bopal1_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,0207,0400;400
Ahmedabad_Chandkheda_D (Gujarat),Ahmedabad_Chandkheda_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,0111,0330;0930
Ahmedabad_Chandkheda_L (Gujarat),Ahmedabad_Chandkheda_L (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,2004,0400;1200;2000;2300
Ahmedabad_ChndramoliSoc_D (Gujarat),Ahmedabad_ChndramoliSoc_D (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD_Central,0512,0330;0600;1000;1600;2000
Ahmedabad_FedEx1_D (Gujarat),Ahmedabad_FedEx1_D (Gujarat),E,ANY,ANY,ANY,Express,FedEx1_N,4904,0330;0600;1000;1600;2000
Ahmedabad_FedEx2_D (Gujarat),Ahmedabad_FedEx2_D (Gujarat),E,ANY,ANY,ANY,Express,FedEx2_N,0411,0330;0600;1000;1600;2000
Ahmedabad_GIDCNaroda_D (Gujarat),Ahmedabad_GIDCNaroda_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Naroda,3505,0315;0945
Ahmedabad_JantaNagar_D (Gujarat),Ahmedabad_JantaNagar_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,1002,0315;0930
Ahmedabad_Kanera_INTL (Gujarat),Ahmedabad_Kanera_INTL (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,0818,0300;1100;1900
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,1702,0100;0500;1100;1700;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_rtag-no-7-narol,Dispatch,Sorter_INGJASJA_rtag-no-7-narol,3601,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_21_rto,Dispatch,Sorter_INGJASJA_21_rto,3701,500
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_21_dto,Dispatch,Sorter_INGJASJA_21_dto,3702,500
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_7,Dispatch,Sorter_INGJASJA_7,3703,500
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_24,Dispatch,Sorter_INGJASJA_24,3704,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_9,Dispatch,Sorter_INGJASJA_9,3705,500
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_8,Dispatch,Sorter_INGJASJA_8,3706,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_15,Dispatch,Sorter_INGJASJA_15,3707,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_2,Dispatch,Sorter_INGJASJA_2,3708,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_12,Dispatch,Sorter_INGJASJA_12,3709,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_31,Dispatch,Sorter_INGJASJA_31,3710,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_16,Dispatch,Sorter_INGJASJA_16,3711,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_10,Dispatch,Sorter_INGJASJA_10,3712,500
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_5,Dispatch,Sorter_INGJASJA_5,3801,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_56,Dispatch,Sorter_INGJASJA_56,3802,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,Flipkart,Dispatch,Flipkart_Kanera_R,3803,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_17,Dispatch,Sorter_INGJASJA_17,3804,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_13,Dispatch,Sorter_INGJASJA_13,3805,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_59,Dispatch,Sorter_INGJASJA_59,3806,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_4,Dispatch,Sorter_INGJASJA_4,3807,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_82,Dispatch,Sorter_INGJASJA_82,3808,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_69,Dispatch,Sorter_INGJASJA_69,3809,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_73,Dispatch,Sorter_INGJASJA_73,3810,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_28,Dispatch,Sorter_INGJASJA_28,3811,0500;1300;2100
Ahmedabad_Kanera_R (Gujarat),Ahmedabad_Kanera_R (Gujarat),ANY,ANY,ANY,INGJASJA_86,Dispatch,INGJASJA_86,3812,0500;1300;2100
Ahmedabad_Kankaria_D (Gujarat),Ahmedabad_Kankaria_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Maninagar,0201,0345;1000
Ahmedabad_Madhupura_D (Gujarat),Ahmedabad_Madhupura_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Memnagar,4410,0315;1000
Ahmedabad_Makarba_D (Gujarat),Ahmedabad_Makarba_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,4103,0330;1000
Ahmedabad_Maningar_D (Gujarat),Ahmedabad_Maningar_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Maninagar,1503,0345;1000
Ahmedabad_Motera_D (Gujarat),Ahmedabad_Motera_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,2907,0330;0930
Ahmedabad_Naroda_D (Gujarat),Ahmedabad_Naroda_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Naroda,3205,0345;0945
Ahmedabad_Narolgam_D (Gujarat),Ahmedabad_Narolgam_D (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,4508,0415;1000
Ahmedabad_Navrangpura_D (Gujarat),Ahmedabad_Navrangpura_D (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD_Central,1807,0315;1000
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,2209,0700;1200
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cp13,Dispatch,INGJAUWM_cp13,5201,0115;0700;1200;1830
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cp17,Dispatch,INGJAUWM_cp17,5202,0700;1200
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cp18,Dispatch,INGJAUWM_cp18,5203,0115;0700;1200;1830
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cp2,Dispatch,INGJAUWM_cp2,5204,0700;1200
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cp20,Dispatch,INGJAUWM_cp20,5205,0700;1200
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cp7,Dispatch,INGJAUWM_cp7,5206,0700;1200
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cp9,Dispatch,INGJAUWM_cp9,5207,0700;1200
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cpnew1,Dispatch,INGJAUWM_cpnew1,5208,0115;0700;1200;1830
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cpnew2,Dispatch,INGJAUWM_cpnew2,5209,0700;1200
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cpnew3,Dispatch,INGJAUWM_cpnew3,5210,0700;1200
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cpnew4,Dispatch,INGJAUWM_cpnew4,5211,0115;0700;1200;1830
Ahmedabad_Odhavestate_C (Gujarat),Ahmedabad_Odhavestate_C (Gujarat),ANY,ANY,ANY,INGJAUWM_cpnew5,Dispatch,INGJAUWM_cpnew5,5212,0115;0700;1200;1830
Ahmedabad_Odhavestate_L (Gujarat),Ahmedabad_Odhavestate_L (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,0204,0115;0400;0815;1230;1600;2115
Ahmedabad_Rakhiyal_D (Gujarat),Ahmedabad_Rakhiyal_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Rakhiyal,4604,0345;1000
Ahmedabad_RamdevNagar_D (Gujarat),Ahmedabad_RamdevNagar_D (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,0406,0330;1000
Ahmedabad_Sanathal_L (Gujarat),Ahmedabad_Sanathal_L (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,0109,0100;0400;1130;1445;2245
Ahmedabad_SarvodayaNgr_D (Gujarat),Ahmedabad_SarvodayaNgr_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Memnagar,4603,0315;0945
Ahmedabad_Shilaj_D (Gujarat),Ahmedabad_Shilaj_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,3311,400
Ahmedabad_Shyamal_D (Gujarat),Ahmedabad_Shyamal_D (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,0301,0345;1015;1645;2245
Ahmedabad_VallabhaNagar_D (Gujarat),Ahmedabad_VallabhaNagar_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,4101,0315;0945
Ahmedabad_Vastral_D (Gujarat),Ahmedabad_Vastral_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Udaipur_N,4505,0345;1000
Ahmedabad_Vastrapur_D (Gujarat),Ahmedabad_Vastrapur_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Ahmedabad_W,3608,0345;0945
Ahmedabad_VatvaGIDC_D (Gujarat),Ahmedabad_VatvaGIDC_D (Gujarat),ANY,ANY,ANY,ANY,Surface,AMD,0412,0345;1000;1630;2230
Ahmedabad_Vishala_D (Gujarat),Ahmedabad_Vishala_D (Gujarat),ANY,ANY,ANY,ANY,Surface,Paldi,1304,0345;1015
Ahmednagar_Ahilyanagar_D (Maharashtra),Ahmednagar_Nagapur_H (Maharashtra),ANY,ANY,ANY,ANY,Surface,Pune_W,3606,0145;0600;0830;1515;2100
Ahmednagar_Bhingar_D (Maharashtra),Ahmednagar_Nagapur_H (Maharashtra),ANY,ANY,ANY,ANY,Surface,Pune_W,3606,0145;0600;0830;1515;2100
Ahmednagar_Bhistabag1_D (Maharashtra),Ahmednagar_Nagapur_H (Maharashtra),ANY,ANY,ANY,ANY,Surface,Pune_W,3606,0145;0600;0830;1515;2100
Ahmednagar_Nagapur_H (Maharashtra),Ahmednagar_Nagapur_H (Maharashtra),ANY,ANY,ANY,ANY,Surface,Pune_W,3606,0145;0600;0830;1515;2100
Ahmednagar_Temp_L (Maharashtra),Ahmednagar_Nagapur_H (Maharashtra),ANY,ANY,ANY,ANY,Surface,Pune_W,3606,0145;0600;0830;1515;2100
